SubID,Type,Band,Rep,nBlock,nTrial,Clarity,Rec,Rec_Chunk1,Rec_Chunk2,Rec_Chunk3,RecOri,RecOri_Chunk1,RecOri_Chunk2,RecOri_Chunk3,DiffMean_Chunk1,DiffMean_Chunk2,DiffMean_Chunk3,DiffSTD_Chunk1,DiffSTD_Chunk2,DiffSTD_Chunk3,DiffMean,DiffSTD,Cond,CodeStim
406,SWS,1,2,5,9,1,0.252256264166833,0.207698378342809,0.555626966074371,-0.0382306874942036,0.157043987215464,0.149496408487332,0.408415652936626,-0.111467524050181,1.02036793478079,0.782171748893643,1.14685988428641,1.25881024912986,0.942733296246216,1.4409931904726,0.974414216411373,1.22290125180504,P0,L2St8P2
406,SWS,1,1,5,10,4,0.205810181875856,0.0565285874383026,0.21404803874832,0.436625308871592,0.147124203511105,-0.0886489617517051,0.23987700569013,0.44046472383731,1.12532477593484,1.00922465991085,0.839463657784866,1.37366037473729,1.25375592620867,1.06148451814278,1.00975108210023,1.26030934149053,P0,L2St15P2
406,SWS,1,2,5,10,4,0.249512806778241,0.360327801340426,0.195583085937095,0.157952545488184,0.225200097889968,0.332382394790053,0.154517085264787,0.143226385466119,0.924048741165971,1.04964295319508,1.02218241425662,1.13108107460038,1.26839813470606,1.29772682372818,0.98438451425015,1.22514259841192,P0,L2St15P2
406,SWS,1,1,5,11,2,0.0348265909224196,-0.0309071083955632,0.0260377490275687,0.08263669318998,0.0347026112616565,0.0123019044201563,0.03521034870028,-0.0117660934317416,1.14373746448812,1.09823700358173,1.08392124536352,1.43590188271731,1.39568065901368,1.3545208059015,1.08919594565826,1.38936921592324,P+,L3St15P2
406,SWS,1,2,5,11,4,0.0483095980617735,0.108758053591646,0.134033064577583,-0.0909673478563353,0.00549131002809025,0.0675852606341506,-0.0114406105280419,-0.0699594630576734,1.09834542228764,0.976516167289265,1.19547310206024,1.33509696008069,1.31602958585468,1.47713733136519,1.10337385888009,1.37963067662199,P+,L3St15P2
406,NVS,1,1,5,12,1,0.00841475631986204,-0.164009506968749,0.145415999824254,0.0945324256553014,0.094609757233282,-0.055676366174501,0.156909171805585,0.214400990626147,1.17195419232939,1.03982452331783,1.10547951529517,1.52578472070522,1.30735152134057,1.34570990510191,1.10843346701928,1.40825086094782,P+,L4St14P2
406,NVS,1,2,5,12,4,0.0101200983808416,0.123021736922513,0.151751484292543,-0.228389067203001,0.137414551648246,0.234652235956157,0.302449824751001,-0.122131210547254,0.999926180780474,1.02176413905944,1.22979766377642,1.32437023756764,1.30249646119094,1.56741128438135,1.09301761596761,1.40703937515562,P+,L4St14P2
406,NVS,1,1,5,13,4,-0.128984140977084,-0.300235195322467,-0.14230268227184,0.202280221574158,0.0792701051774648,0.0525525287576081,0.110408551603016,0.200142934689537,1.27925499358203,1.14673054879531,1.03129780917258,1.61259740500998,1.51149110633959,1.26310710426776,1.1670624452817,1.50265374652785,P+,L4St6P2
406,NVS,1,2,5,13,4,0.252331760598566,0.111588283100402,0.293020933540425,0.366059692463307,0.310788646430137,0.465087201885585,0.267307382763204,0.281826526536837,1.03308808460049,0.970697910629857,0.910694564321398,1.33297540629945,1.18909971529689,1.12600204932024,0.982115758654393,1.22283951473726,P+,L4St6P2
406,NVS,1,1,5,14,2,0.116535919643398,0.118167174063278,0.268061328967546,0.00552709706541566,0.309330210903706,0.469813573468469,0.334807168398257,0.176687467593151,1.00450986159228,0.956904928201625,1.13940787551371,1.3280307420664,1.20990798909045,1.41029989926582,1.03813439494757,1.32925850033513,P-,L1St5P2
406,NVS,1,2,5,14,2,0.0265393560502196,0.00683818202583508,-0.157782304152859,0.299059210910676,0.185518327843609,0.249596010863464,0.0861218382044759,0.232460379592395,1.10571044628752,1.22851363408411,0.9513686027008,1.40936994289943,1.52169793596026,1.18401080154644,1.08296001649912,1.39532121316189,P-,L1St5P2
406,SWS,1,1,5,15,2,0.181162471527091,-0.16623919821709,0.285358428812664,0.456765303804228,0.143768785632088,-0.287538562731907,0.286531182254012,0.466860995998277,1.22428549518144,0.946949909364721,0.828756536726696,1.52724536222382,1.19552630350598,1.04233842507678,1.005256088437,1.27971678778776,P+,L3St6P2
406,SWS,1,2,5,15,4,0.175244905063203,0.405052580985289,0.116541070939494,-0.0048576862393386,0.129166842113812,0.349755827505643,0.0601342197343509,-0.0457459320537976,0.883733228012097,1.08921520309714,1.15358201283905,1.09082300948844,1.32925462501396,1.41764430393476,1.0414988458836,1.28433258538184,P+,L3St6P2
406,SWS,1,1,5,16,1,0.148882970749962,0.326987128492583,0.020744837326075,0.0827118831431466,0.0794781458225054,0.201538033717264,-0.0133692117811143,0.0679597859457914,0.971611457064487,1.07420244563921,1.08791655316727,1.16018349540701,1.39946787220995,1.35446529439248,1.05628137672414,1.30469692208577,P-,L5St15P2
406,SWS,1,2,5,16,2,0.214762681651969,0.376672598592097,0.147923388574256,0.118318085940708,0.0968054860142354,0.233810852402479,0.0454254904933093,-0.0262312307414378,0.913873595834552,1.08289302682238,1.07533125528501,1.11653696885316,1.30543219772284,1.32791710137289,1.03442592541575,1.25318579496261,P-,L5St15P2
